customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
C104698,Male,0,Yes,No,23,Yes,71.98,1600.05,One year,Bank transfer,No
C104699,Male,0,No,No,21,Yes,87.14,1703.56,Month-to-month,Mailed check,Yes
C104700,Male,0,No,No,31,Yes,88.0,2729.24,Month-to-month,Electronic check,Yes
C104701,Female,0,No,No,22,Yes,120.54,2649.23,Month-to-month,Mailed check,No
C104702,Male,0,Yes,No,29,Yes,77.5,2310.95,Month-to-month,Credit card,No
C104703,Female,0,No,No,26,Yes,32.77,808.64,Month-to-month,Credit card,No
C104704,Female,0,No,No,24,Yes,38.06,950.94,Two year,Bank transfer,No
C104705,Female,0,No,No,30,Yes,107.69,3106.55,Two year,Electronic check,No
C104706,Male,0,Yes,No,20,Yes,118.33,2301.64,Month-to-month,Electronic check,No
C104707,Female,0,No,No,26,Yes,68.95,1811.88,Month-to-month,Electronic check,Yes
C104708,Male,0,Yes,No,16,Yes,81.47,1337.99,Two year,Bank transfer,No
C104709,Male,0,No,Yes,29,Yes,72.79,2027.94,Month-to-month,Mailed check,Yes
C104710,Female,0,Yes,No,29,Yes,61.06,1731.01,Month-to-month,Electronic check,No
C104711,Female,1,Yes,Yes,28,Yes,25.27,709.81,Month-to-month,Mailed check,Yes
C104712,Male,0,No,No,25,Yes,84.32,2103.24,Month-to-month,Mailed check,No
C104713,Female,0,Yes,No,19,Yes,123.46,2373.12,One year,Credit card,No
C104714,Male,0,No,No,28,Yes,75.11,2148.75,Month-to-month,Mailed check,Yes
C104715,Female,0,Yes,No,27,Yes,60.94,1581.47,Month-to-month,Bank transfer,Yes
C104716,Male,0,Yes,Yes,10,Yes,57.05,592.7,One year,Bank transfer,No
C104717,Male,0,No,Yes,19,Yes,84.91,1577.31,Two year,Bank transfer,No
C104718,Male,0,No,No,21,Yes,104.53,2211.91,Month-to-month,Credit card,Yes
C104719,Male,0,Yes,No,16,Yes,85.98,1352.34,Two year,Mailed check,No
C104720,Female,0,No,Yes,24,Yes,18.0,485.84,Two year,Credit card,No
C104721,Female,0,Yes,Yes,28,Yes,122.27,3452.9,Month-to-month,Credit card,Yes
C104722,Male,0,No,No,19,Yes,95.0,1755.56,Month-to-month,Mailed check,No
C104723,Male,0,No,Yes,34,Yes,64.6,2112.47,One year,Bank transfer,No
C104724,Female,0,Yes,No,23,Yes,54.09,1303.54,Two year,Bank transfer,No
C104725,Female,1,No,No,27,Yes,56.6,1492.9,Two year,Credit card,No
C104726,Female,0,Yes,No,29,No,95.88,2750.43,Month-to-month,Bank transfer,No
C104727,Female,0,Yes,Yes,19,Yes,18.0,379.1,Month-to-month,Mailed check,No
C104728,Female,0,No,Yes,15,Yes,85.41,1229.99,One year,Electronic check,No
C104729,Female,0,No,No,22,Yes,78.42,1735.2,Month-to-month,Mailed check,No
C104730,Male,0,No,No,21,Yes,78.0,1638.92,Two year,Bank transfer,No
C104731,Female,0,No,No,30,Yes,35.12,1049.52,Month-to-month,Electronic check,No
C104732,Female,0,No,No,30,Yes,18.88,626.17,Month-to-month,Mailed check,No
C104733,Male,0,No,Yes,31,Yes,137.33,4280.53,Month-to-month,Credit card,Yes
C104734,Female,0,Yes,No,18,No,73.99,1380.77,One year,Mailed check,No
C104735,Female,0,No,No,22,Yes,128.08,2805.27,Month-to-month,Credit card,Yes
C104736,Female,0,No,Yes,31,No,97.1,2973.9,Two year,Bank transfer,No
C104737,Female,0,No,No,28,Yes,73.37,2106.3,Month-to-month,Electronic check,Yes
C104738,Female,0,No,No,24,Yes,76.96,1818.51,Two year,Mailed check,No
C104739,Male,0,Yes,No,29,Yes,102.41,2976.07,One year,Mailed check,No
C104740,Female,0,No,No,18,Yes,105.78,1925.22,One year,Electronic check,No
C104741,Male,0,Yes,No,20,Yes,84.28,1647.12,One year,Mailed check,No
C104742,Male,1,No,No,17,Yes,102.78,1708.94,Month-to-month,Bank transfer,Yes
C104743,Female,0,No,No,16,Yes,104.21,1653.78,Month-to-month,Credit card,No
C104744,Male,0,No,No,17,Yes,79.89,1395.33,One year,Bank transfer,No
C104745,Female,0,No,No,21,Yes,51.89,1106.99,Month-to-month,Credit card,No
C104746,Male,0,No,No,31,No,84.91,2564.54,Month-to-month,Electronic check,Yes
C104747,Male,0,No,Yes,13,Yes,47.55,715.79,Month-to-month,Mailed check,No
C104748,Female,0,No,No,31,Yes,58.59,1835.29,Month-to-month,Electronic check,Yes
C104749,Female,1,No,Yes,21,No,81.93,1699.35,One year,Bank transfer,No
C104750,Female,0,No,No,28,Yes,67.62,1885.73,Two year,Mailed check,No
C104751,Female,0,Yes,Yes,31,Yes,109.47,3381.46,One year,Electronic check,No
C104752,Female,0,Yes,No,21,Yes,50.19,1035.38,Month-to-month,Electronic check,No
C104753,Male,0,No,No,30,Yes,18.0,598.29,Month-to-month,Credit card,No
C104754,Male,0,No,No,18,Yes,109.3,2086.22,Month-to-month,Bank transfer,Yes
C104755,Male,0,No,No,19,Yes,71.43,1331.53,Two year,Electronic check,No
C104756,Male,0,Yes,No,18,Yes,72.85,1288.42,Month-to-month,Bank transfer,Yes
C104757,Male,1,No,Yes,26,Yes,46.35,1200.59,Month-to-month,Mailed check,Yes
C104758,Male,0,No,Yes,20,Yes,18.0,291.17,Month-to-month,Credit card,No
C104759,Male,0,Yes,Yes,27,Yes,45.43,1253.01,One year,Bank transfer,No
C104760,Female,1,No,No,21,Yes,87.1,1838.44,Month-to-month,Mailed check,Yes
C104761,Female,0,No,No,32,No,63.97,2054.52,Month-to-month,Bank transfer,No
C104762,Male,1,No,No,24,Yes,60.02,1347.83,Month-to-month,Mailed check,No
C104763,Male,1,Yes,No,21,Yes,19.02,286.32,Month-to-month,Mailed check,Yes
C104764,Female,1,Yes,No,21,Yes,124.34,2592.76,One year,Electronic check,No
C104765,Female,0,Yes,No,21,Yes,68.22,1465.7,Month-to-month,Mailed check,Yes
C104766,Female,0,Yes,No,22,No,140.26,2996.82,One year,Bank transfer,No
C104767,Female,0,Yes,No,16,No,81.0,1340.77,Two year,Credit card,No
C104768,Male,1,No,No,31,Yes,116.53,3597.26,Month-to-month,Credit card,No
C104769,Female,0,Yes,Yes,30,Yes,48.47,1412.65,Month-to-month,Bank transfer,No
C104770,Male,0,No,Yes,26,Yes,24.57,642.98,Month-to-month,Electronic check,No
C104771,Male,0,No,Yes,23,Yes,64.41,1416.55,Two year,Electronic check,No
C104772,Male,0,Yes,No,33,Yes,86.8,2737.48,Month-to-month,Electronic check,No
C104773,Female,0,No,No,25,Yes,90.06,2311.82,Month-to-month,Electronic check,No
C104774,Female,0,No,No,23,Yes,81.84,1879.88,One year,Mailed check,No
C104775,Male,0,No,No,24,Yes,138.75,3293.93,Month-to-month,Electronic check,No
C104776,Male,0,Yes,No,27,Yes,81.75,2178.35,Two year,Electronic check,No
C104777,Male,1,No,No,25,Yes,60.7,1478.75,One year,Credit card,No
C104778,Female,0,Yes,No,25,Yes,62.99,1557.11,Two year,Mailed check,No
C104779,Male,0,No,Yes,22,Yes,45.84,1002.86,Month-to-month,Bank transfer,Yes
C104780,Female,0,Yes,No,36,Yes,78.8,2871.18,Month-to-month,Credit card,No
C104781,Male,0,No,No,28,Yes,102.45,2833.81,Two year,Bank transfer,Yes
C104782,Male,0,Yes,Yes,28,Yes,112.27,3090.69,Two year,Credit card,Yes
C104783,Male,1,Yes,No,26,Yes,61.1,1561.8,Month-to-month,Bank transfer,Yes
C104784,Female,0,No,Yes,20,Yes,68.41,1491.4,Month-to-month,Electronic check,No
C104785,Female,0,No,No,16,Yes,50.75,819.84,Month-to-month,Credit card,No
C104786,Male,0,No,No,30,Yes,99.05,2991.48,One year,Mailed check,No
C104787,Female,0,Yes,No,22,Yes,32.96,712.38,One year,Credit card,No
C104788,Male,0,No,No,15,Yes,48.34,811.77,Month-to-month,Credit card,Yes
C104789,Female,0,No,No,22,Yes,18.0,438.99,Month-to-month,Bank transfer,No
C104790,Female,0,Yes,No,24,Yes,34.62,778.85,Month-to-month,Mailed check,Yes
C104791,Female,0,No,No,26,No,52.27,1366.9,Month-to-month,Electronic check,No
C104792,Male,0,No,No,28,Yes,54.68,1511.69,Month-to-month,Credit card,No
C104793,Female,0,Yes,No,25,No,31.15,799.31,Month-to-month,Bank transfer,No
C104794,Female,0,No,No,23,Yes,36.1,880.13,Month-to-month,Electronic check,No
C104795,Male,0,No,No,21,Yes,107.85,2203.7,Month-to-month,Electronic check,No
C104796,Male,1,No,No,20,Yes,46.6,949.95,Month-to-month,Electronic check,No
C104797,Male,0,Yes,Yes,31,Yes,18.0,517.64,Two year,Electronic check,No
C104798,Male,0,No,No,18,Yes,38.71,767.6,One year,Credit card,No
C104799,Female,1,Yes,No,21,Yes,39.11,869.63,One year,Bank transfer,No
C104800,Female,0,No,No,22,Yes,67.89,1394.09,One year,Mailed check,No
C104801,Female,0,Yes,No,17,No,80.79,1317.09,One year,Bank transfer,No
C104802,Female,0,No,Yes,38,Yes,29.39,1049.63,Month-to-month,Bank transfer,Yes
C104803,Female,0,No,Yes,22,No,79.01,1735.14,Month-to-month,Bank transfer,Yes
C104804,Male,0,Yes,No,26,Yes,111.99,2926.81,Two year,Mailed check,No
C104805,Female,0,No,No,30,Yes,100.48,3053.97,Month-to-month,Electronic check,Yes
C104806,Female,0,No,No,22,Yes,87.38,1910.07,Month-to-month,Credit card,Yes
C104807,Female,0,Yes,Yes,23,Yes,82.23,1877.17,Month-to-month,Electronic check,Yes
C104808,Male,1,No,No,32,Yes,60.49,1949.89,Two year,Electronic check,No
C104809,Male,0,No,Yes,30,Yes,112.57,3534.62,Month-to-month,Bank transfer,No
C104810,Female,0,Yes,No,31,Yes,82.88,2493.54,Month-to-month,Bank transfer,No
C104811,Male,0,No,Yes,26,Yes,45.87,1098.66,One year,Bank transfer,No
C104812,Male,0,No,No,23,Yes,65.48,1479.23,Two year,Mailed check,No
C104813,Male,0,Yes,No,28,Yes,49.73,1356.51,Month-to-month,Credit card,Yes
C104814,Male,1,No,No,21,Yes,65.83,1345.54,Month-to-month,Bank transfer,No
C104815,Male,0,Yes,No,28,Yes,106.46,2980.26,Two year,Bank transfer,No
C104816,Male,0,No,Yes,19,Yes,64.71,1170.98,Month-to-month,Mailed check,No
C104817,Male,0,No,No,24,No,46.16,1078.08,Month-to-month,Bank transfer,No
C104818,Female,0,Yes,No,24,Yes,101.22,2414.55,Month-to-month,Bank transfer,Yes
C104819,Female,0,No,Yes,24,Yes,108.3,2585.64,Month-to-month,Electronic check,No
C104820,Male,0,No,No,15,Yes,46.44,689.54,Month-to-month,Electronic check,No
C104821,Female,0,Yes,No,24,Yes,114.4,2738.12,One year,Mailed check,Yes
C104822,Female,0,No,Yes,28,Yes,98.88,2728.27,One year,Credit card,No
C104823,Male,0,No,Yes,29,No,53.44,1537.01,One year,Mailed check,No
C104824,Female,0,No,Yes,21,Yes,106.57,2237.72,Month-to-month,Credit card,Yes
C104825,Male,0,No,No,19,Yes,33.04,675.78,Two year,Electronic check,No
C104826,Male,0,Yes,No,27,Yes,55.55,1425.81,Month-to-month,Mailed check,No
C104827,Male,0,Yes,Yes,27,No,37.15,1004.27,Month-to-month,Electronic check,Yes
C104828,Female,0,No,No,18,Yes,40.7,740.84,Month-to-month,Mailed check,No
C104829,Female,0,No,No,28,Yes,95.53,2684.06,One year,Electronic check,No
C104830,Female,0,No,No,26,Yes,69.56,1820.13,One year,Bank transfer,No
C104831,Female,1,Yes,No,18,Yes,36.67,594.4,One year,Mailed check,No
C104832,Male,0,No,Yes,22,Yes,52.31,1158.86,Two year,Bank transfer,No
C104833,Male,1,No,No,23,Yes,50.06,1156.67,Month-to-month,Bank transfer,Yes
C104834,Female,0,Yes,No,26,Yes,77.53,2043.17,Month-to-month,Electronic check,Yes
C104835,Male,0,Yes,Yes,21,Yes,138.19,2893.67,Two year,Credit card,No
C104836,Male,1,No,Yes,21,Yes,76.17,1572.59,Month-to-month,Mailed check,No
C104837,Female,0,Yes,No,33,Yes,78.16,2629.34,Month-to-month,Mailed check,No
C104838,Male,0,Yes,No,15,Yes,116.23,1682.55,Month-to-month,Bank transfer,No
C104839,Female,0,No,No,21,Yes,53.71,1059.21,One year,Mailed check,No
C104840,Male,1,No,No,28,Yes,109.99,3017.69,One year,Credit card,No
C104841,Female,1,No,No,15,No,57.26,876.21,Two year,Credit card,No
C104842,Male,0,No,No,24,Yes,59.19,1384.42,Month-to-month,Bank transfer,No
C104843,Male,0,No,Yes,24,Yes,60.11,1437.08,Month-to-month,Electronic check,No
C104844,Female,0,No,Yes,33,Yes,66.79,2273.34,Two year,Credit card,No
C104845,Female,0,Yes,No,31,Yes,64.75,1948.38,Month-to-month,Bank transfer,No
C104846,Female,0,Yes,No,26,Yes,80.75,2014.42,One year,Electronic check,No
C104847,Female,0,Yes,Yes,19,Yes,57.27,1129.62,Month-to-month,Bank transfer,Yes
C104848,Male,0,Yes,Yes,25,Yes,73.01,1783.53,Two year,Electronic check,No
C104849,Male,0,Yes,Yes,29,Yes,21.65,569.26,Two year,Bank transfer,No
C104850,Female,0,Yes,No,32,Yes,93.47,2985.66,Month-to-month,Mailed check,No
C104851,Male,1,Yes,No,28,Yes,103.96,2901.32,Month-to-month,Mailed check,Yes
C104852,Female,0,Yes,Yes,27,No,76.65,2026.16,Two year,Bank transfer,No
C104853,Female,0,No,Yes,26,Yes,92.44,2431.54,One year,Credit card,No
C104854,Male,1,Yes,Yes,30,Yes,44.88,1307.44,Month-to-month,Electronic check,No
C104855,Male,0,No,Yes,27,Yes,115.53,3078.08,Month-to-month,Mailed check,No
C104856,Female,0,Yes,No,26,Yes,75.71,1875.18,Month-to-month,Credit card,No
C104857,Female,0,No,Yes,21,No,21.85,336.1,Two year,Electronic check,No
C104858,Female,0,No,No,21,Yes,106.46,2247.48,Month-to-month,Bank transfer,Yes
C104859,Male,0,No,No,23,Yes,91.53,2039.15,One year,Credit card,No
C104860,Male,0,No,No,10,Yes,126.15,1253.86,Month-to-month,Electronic check,Yes
C104861,Male,0,No,Yes,14,Yes,119.92,1775.26,Month-to-month,Mailed check,No
C104862,Male,1,Yes,Yes,24,Yes,110.25,2669.27,One year,Electronic check,No
C104863,Female,0,No,Yes,21,Yes,84.22,1770.03,Month-to-month,Bank transfer,Yes
C104864,Female,0,No,No,18,Yes,91.39,1666.23,Month-to-month,Electronic check,Yes
C104865,Female,0,No,No,17,Yes,37.64,747.75,One year,Mailed check,No
C104866,Female,0,Yes,Yes,24,Yes,61.69,1386.25,Month-to-month,Electronic check,No
C104867,Female,0,No,No,20,Yes,159.53,3183.8,One year,Electronic check,No
C104868,Female,1,No,Yes,22,No,18.17,473.47,One year,Electronic check,No
C104869,Male,0,No,Yes,17,Yes,79.31,1363.67,Month-to-month,Credit card,No
C104870,Male,0,No,No,26,Yes,68.82,1849.55,Month-to-month,Electronic check,Yes
C104871,Female,0,Yes,Yes,20,Yes,95.6,1880.72,Month-to-month,Bank transfer,Yes
C104872,Female,0,Yes,No,32,Yes,75.96,2368.2,One year,Mailed check,No
C104873,Male,0,No,No,28,Yes,106.44,3075.88,Two year,Electronic check,No
C104874,Male,0,Yes,No,20,Yes,70.45,1412.76,One year,Electronic check,No
C104875,Male,0,Yes,No,18,No,93.23,1719.44,One year,Credit card,No
C104876,Male,0,Yes,No,22,Yes,80.97,1825.76,Month-to-month,Mailed check,Yes
C104877,Female,0,Yes,No,23,Yes,61.25,1472.73,Month-to-month,Bank transfer,No
C104878,Female,0,No,No,25,Yes,56.98,1439.22,Two year,Mailed check,No
C104879,Female,0,Yes,Yes,20,Yes,108.34,2183.7,One year,Credit card,No
C104880,Female,0,No,No,29,Yes,88.75,2598.62,Month-to-month,Electronic check,No
C104881,Female,0,No,No,26,Yes,99.89,2565.06,Two year,Bank transfer,No
C104882,Male,0,No,No,14,Yes,107.64,1559.48,Two year,Credit card,No
C104883,Female,1,Yes,No,24,Yes,54.47,1278.71,One year,Bank transfer,No
C104884,Male,0,No,Yes,25,Yes,61.88,1602.32,Month-to-month,Mailed check,No
C104885,Female,0,No,Yes,22,Yes,59.78,1354.91,Month-to-month,Mailed check,No
C104886,Female,1,No,Yes,29,Yes,100.93,2816.65,Two year,Electronic check,No
C104887,Female,0,No,No,22,Yes,72.73,1640.39,Month-to-month,Credit card,No
C104888,Female,0,No,No,18,Yes,75.5,1370.68,Two year,Electronic check,No
C104889,Female,0,No,No,22,Yes,38.36,910.61,Two year,Bank transfer,No
C104890,Male,0,Yes,No,29,Yes,94.72,2833.52,Month-to-month,Bank transfer,Yes
C104891,Male,0,Yes,No,25,Yes,95.71,2398.29,One year,Bank transfer,No
C104892,Male,0,No,No,19,Yes,86.83,1667.62,Month-to-month,Mailed check,Yes
C104893,Female,0,Yes,No,24,Yes,74.88,1732.96,One year,Credit card,No
C104894,Female,0,Yes,Yes,27,Yes,101.3,2726.68,Month-to-month,Mailed check,No
C104895,Male,0,No,No,30,Yes,68.53,2138.69,One year,Electronic check,No
C104896,Female,0,Yes,Yes,17,Yes,112.59,1914.05,Month-to-month,Bank transfer,No
C104897,Female,0,No,Yes,20,Yes,91.45,1875.37,Month-to-month,Credit card,No
C104898,Male,0,No,No,26,Yes,32.13,834.29,Month-to-month,Bank transfer,No
C104899,Female,0,Yes,No,21,Yes,65.99,1379.95,Month-to-month,Electronic check,Yes
C104900,Male,0,Yes,No,29,Yes,79.75,2341.48,One year,Bank transfer,No
C104901,Female,0,Yes,No,21,Yes,49.1,885.49,One year,Mailed check,No
C104902,Male,0,Yes,No,27,Yes,102.39,2783.11,One year,Bank transfer,No
C104903,Female,0,Yes,Yes,21,Yes,18.0,265.53,One year,Mailed check,No
C104904,Female,1,Yes,No,23,Yes,94.11,2160.4,Two year,Mailed check,No
C104905,Male,0,No,No,17,Yes,90.71,1500.3,One year,Electronic check,No
C104906,Female,0,Yes,Yes,22,Yes,18.0,338.24,Month-to-month,Mailed check,No
C104907,Female,0,No,No,30,Yes,73.11,2267.2,Month-to-month,Credit card,Yes
C104908,Male,0,No,Yes,22,Yes,56.95,1308.88,Month-to-month,Mailed check,Yes
C104909,Female,0,No,Yes,18,Yes,112.53,2007.73,Month-to-month,Bank transfer,No
C104910,Male,0,No,Yes,15,Yes,44.88,792.11,Month-to-month,Mailed check,Yes
C104911,Female,1,Yes,Yes,21,No,93.98,2023.27,Month-to-month,Credit card,No
C104912,Female,0,No,No,18,Yes,99.95,1791.19,One year,Mailed check,No
C104913,Female,0,Yes,No,22,Yes,58.22,1186.46,Two year,Electronic check,No
C104914,Female,0,Yes,No,26,Yes,108.93,2827.25,Month-to-month,Electronic check,No
C104915,Male,1,No,No,30,Yes,57.53,1694.32,Two year,Credit card,No
C104916,Female,0,Yes,No,25,Yes,109.98,2726.38,Month-to-month,Bank transfer,No
C104917,Male,0,Yes,Yes,27,Yes,148.13,4020.19,One year,Bank transfer,No
C104918,Female,0,No,No,29,Yes,97.91,2807.98,Month-to-month,Electronic check,No
C104919,Female,0,No,Yes,17,Yes,88.37,1568.34,Month-to-month,Credit card,No
C104920,Female,0,Yes,No,18,Yes,55.81,978.08,Month-to-month,Bank transfer,No
C104921,Female,1,Yes,No,26,Yes,125.71,3217.35,Month-to-month,Bank transfer,Yes
C104922,Male,0,No,No,22,Yes,96.65,2158.78,Month-to-month,Mailed check,No
C104923,Male,0,No,No,26,Yes,56.19,1459.55,One year,Bank transfer,No
C104924,Male,0,Yes,No,26,Yes,114.97,3031.99,Month-to-month,Bank transfer,No
C104925,Male,0,No,Yes,21,No,73.3,1547.86,Two year,Electronic check,No
C104926,Female,0,No,Yes,28,Yes,90.31,2459.22,One year,Mailed check,No
C104927,Male,1,Yes,No,29,Yes,57.69,1688.21,Month-to-month,Bank transfer,Yes
C104928,Male,0,No,No,28,Yes,41.84,1126.12,One year,Electronic check,No
C104929,Female,1,No,No,31,Yes,43.4,1352.71,One year,Bank transfer,No
C104930,Female,0,Yes,No,22,Yes,58.56,1258.42,One year,Electronic check,No
C104931,Female,0,No,No,28,Yes,85.4,2380.93,One year,Mailed check,No
C104932,Female,0,Yes,No,26,Yes,61.06,1589.72,Two year,Bank transfer,No
C104933,Male,0,No,No,21,Yes,46.26,1008.15,Two year,Credit card,No
C104934,Male,0,No,Yes,19,Yes,41.47,760.36,Two year,Electronic check,No
C104935,Female,0,Yes,No,14,Yes,107.99,1372.38,Two year,Mailed check,No
C104936,Female,0,No,No,19,Yes,66.33,1212.44,One year,Bank transfer,No
C104937,Female,0,No,No,27,Yes,18.0,492.68,Month-to-month,Credit card,No
C104938,Male,1,Yes,Yes,26,Yes,69.77,1873.11,Month-to-month,Electronic check,No
C104939,Male,0,Yes,No,23,Yes,57.54,1338.41,One year,Bank transfer,No
C104940,Female,1,Yes,No,17,Yes,76.13,1344.0,Two year,Mailed check,No
C104941,Female,0,No,No,17,Yes,52.98,908.54,Month-to-month,Mailed check,No
C104942,Male,0,No,No,24,Yes,108.61,2617.54,Two year,Bank transfer,No
C104943,Female,0,No,No,25,Yes,65.4,1622.9,Two year,Electronic check,No
C104944,Female,0,No,No,24,Yes,63.69,1581.03,Month-to-month,Mailed check,No
C104945,Male,0,No,Yes,21,Yes,60.52,1353.22,One year,Mailed check,No
C104946,Female,0,Yes,Yes,19,Yes,84.21,1551.76,Two year,Credit card,No
C104947,Male,0,Yes,Yes,30,Yes,81.85,2466.74,Two year,Electronic check,No
C104948,Female,0,No,No,19,No,58.27,1047.53,Month-to-month,Electronic check,No
C104949,Female,0,No,No,24,Yes,70.72,1780.85,Two year,Credit card,No
C104950,Male,0,No,Yes,28,No,62.41,1756.03,Month-to-month,Bank transfer,No
C104951,Male,0,No,No,30,Yes,95.49,2863.7,Month-to-month,Mailed check,No
C104952,Female,0,No,No,22,Yes,31.34,632.55,Month-to-month,Electronic check,No
C104953,Male,0,No,No,20,Yes,59.78,1184.33,Month-to-month,Mailed check,No
C104954,Female,0,Yes,No,21,No,64.13,1342.95,Two year,Credit card,No
C104955,Female,0,No,No,28,Yes,111.84,3077.82,Month-to-month,Electronic check,No
C104956,Male,0,No,Yes,16,Yes,105.26,1691.71,Month-to-month,Credit card,Yes
C104957,Female,0,No,No,27,Yes,81.76,2164.59,Month-to-month,Credit card,No
C104958,Female,0,No,Yes,21,Yes,40.17,865.3,Month-to-month,Mailed check,Yes
C104959,Male,0,No,No,32,Yes,71.72,2245.74,Two year,Bank transfer,No
C104960,Male,0,No,Yes,33,Yes,126.39,4178.72,One year,Electronic check,No
C104961,Female,0,Yes,Yes,22,Yes,65.54,1432.2,One year,Mailed check,No
C104962,Male,0,No,Yes,27,Yes,73.86,2009.29,Month-to-month,Bank transfer,Yes
C104963,Male,0,No,No,28,Yes,75.59,2124.8,Month-to-month,Bank transfer,No
C104964,Male,0,Yes,No,20,Yes,44.51,894.94,Two year,Credit card,No
C104965,Male,0,Yes,Yes,25,Yes,45.73,1106.27,Two year,Mailed check,No
C104966,Female,0,No,Yes,24,Yes,45.7,1124.5,Month-to-month,Bank transfer,No
C104967,Female,0,Yes,No,22,Yes,61.05,1357.47,Month-to-month,Bank transfer,No
C104968,Female,0,No,Yes,20,Yes,83.27,1697.26,Month-to-month,Credit card,Yes
C104969,Male,0,No,Yes,31,Yes,75.1,2326.83,One year,Mailed check,No
C104970,Male,0,Yes,No,21,Yes,85.22,1780.64,Month-to-month,Electronic check,No
C104971,Male,1,No,No,22,Yes,134.81,2915.07,One year,Electronic check,No
C104972,Male,1,No,Yes,20,No,147.85,2923.96,Month-to-month,Electronic check,No
C104973,Male,0,No,No,33,Yes,72.82,2379.4,Two year,Bank transfer,No
C104974,Male,0,No,No,23,Yes,97.7,2295.17,Month-to-month,Bank transfer,No
C104975,Male,0,No,No,30,No,89.77,2630.87,Month-to-month,Credit card,No
C104976,Female,0,Yes,Yes,27,Yes,102.31,2695.4,Month-to-month,Credit card,No
C104977,Female,0,Yes,No,23,Yes,101.25,2325.22,Month-to-month,Bank transfer,No
C104978,Male,1,Yes,Yes,26,Yes,54.15,1369.58,Two year,Credit card,No
C104979,Male,0,No,No,22,Yes,129.44,2828.56,Month-to-month,Mailed check,Yes
C104980,Male,0,No,Yes,25,Yes,115.93,2876.27,Two year,Electronic check,No
C104981,Female,0,No,No,30,No,99.0,2938.45,Two year,Electronic check,No
C104982,Female,0,No,No,17,Yes,90.57,1501.54,Two year,Credit card,No
C104983,Male,1,Yes,No,22,Yes,81.95,1756.31,Two year,Mailed check,No
C104984,Male,1,Yes,Yes,23,Yes,76.16,1733.21,One year,Credit card,No
C104985,Female,0,No,No,24,Yes,93.63,2174.0,One year,Electronic check,No
C104986,Female,0,No,No,29,Yes,77.61,2280.97,One year,Mailed check,No
C104987,Female,0,No,Yes,15,No,81.34,1175.88,Month-to-month,Mailed check,No
C104988,Female,0,Yes,No,18,Yes,70.71,1295.44,One year,Electronic check,No
C104989,Male,0,No,Yes,21,Yes,65.99,1352.82,Month-to-month,Credit card,Yes
C104990,Female,0,No,No,18,Yes,127.47,2346.33,Two year,Credit card,No
C104991,Female,0,No,No,25,Yes,76.32,1910.01,Two year,Credit card,No
C104992,Male,0,Yes,Yes,18,Yes,61.46,1052.45,Month-to-month,Credit card,Yes
C104993,Female,0,No,Yes,30,Yes,78.73,2486.8,One year,Electronic check,No
C104994,Female,0,No,Yes,27,Yes,37.52,992.15,One year,Electronic check,No
C104995,Female,1,No,No,24,Yes,101.99,2419.93,Month-to-month,Bank transfer,No
C104996,Male,1,Yes,No,27,Yes,74.14,1977.36,Month-to-month,Bank transfer,No
C104997,Female,1,Yes,Yes,21,Yes,63.95,1362.85,Month-to-month,Credit card,No
C104998,Male,0,No,No,23,No,60.88,1327.6,One year,Credit card,No
C104999,Male,0,Yes,Yes,16,Yes,26.41,429.35,Month-to-month,Electronic check,No
C105000,Female,0,No,No,26,Yes,128.54,3257.78,Month-to-month,Electronic check,No
C105001,Female,0,Yes,No,26,Yes,79.74,2069.55,Month-to-month,Credit card,No
C105002,Female,0,Yes,No,28,Yes,128.11,3643.41,Two year,Bank transfer,No
C105003,Female,0,No,Yes,29,Yes,66.25,1893.52,Two year,Credit card,No
C105004,Male,0,No,No,29,Yes,87.69,2587.39,One year,Mailed check,No
C105005,Female,1,No,No,28,Yes,96.07,2606.49,One year,Credit card,No
C105006,Female,0,No,No,23,Yes,88.72,2009.48,One year,Electronic check,No
C105007,Female,0,Yes,No,27,Yes,60.48,1571.74,Month-to-month,Electronic check,No
C105008,Male,0,No,No,22,Yes,20.89,554.99,Month-to-month,Electronic check,Yes
C105009,Female,0,Yes,No,29,Yes,141.73,4089.78,Month-to-month,Electronic check,Yes
C105010,Female,1,No,No,18,Yes,52.09,905.1,Month-to-month,Mailed check,No
C105011,Male,0,Yes,No,24,Yes,150.12,3589.99,Month-to-month,Electronic check,No
C105012,Male,1,Yes,No,33,Yes,55.89,1844.7,One year,Electronic check,No
C105013,Female,0,Yes,No,21,Yes,115.36,2404.01,One year,Bank transfer,No
C105014,Female,0,Yes,No,29,Yes,91.55,2595.39,Month-to-month,Bank transfer,Yes
C105015,Female,0,No,No,22,Yes,92.92,2111.71,Month-to-month,Mailed check,No
C105016,Female,0,No,Yes,22,Yes,55.15,1267.71,Month-to-month,Bank transfer,No
C105017,Female,0,No,Yes,22,Yes,61.8,1376.26,Month-to-month,Electronic check,No
C105018,Male,0,No,No,17,No,62.22,1071.73,Month-to-month,Bank transfer,No
C105019,Male,0,Yes,Yes,18,Yes,78.24,1419.09,Month-to-month,Credit card,Yes
C105020,Female,0,Yes,No,33,Yes,67.46,2203.35,Month-to-month,Credit card,Yes
C105021,Female,0,Yes,No,31,Yes,57.8,1763.54,Month-to-month,Credit card,No
